Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Match 10 - FIN District Mishawaka Event 2025,5010,3,0.00,0.00,0.00,0.00,13.01,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,16.01,Win
Match 10 - FIN District Mishawaka Event 2025,1646,3,0.00,0.00,0.00,0.00,7.15,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,12.15,Win
Match 10 - FIN District Mishawaka Event 2025,5484,3,0.00,0.00,0.00,0.00,9.54,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,12.54,Win
Match 11 - FIN District Mishawaka Event 2025,10332,3,6.23,1.81,0.00,0.90,17.89,5.96,1.81,0.63,0.00,0.00,0,-1.81,0.00,36.42,Win
Match 11 - FIN District Mishawaka Event 2025,1501,3,7.42,2.15,0.00,1.08,21.29,7.10,2.15,0.75,0.00,0.00,12,-2.15,0.00,54.79,Win
Match 11 - FIN District Mishawaka Event 2025,7457,3,7.05,2.04,0.00,1.02,20.23,6.74,2.04,0.72,0.00,0.00,12,-2.04,0.00,52.80,Win
Match 11 - FIN District Mishawaka Event 2025,135,3,1.46,0.00,0.00,0.00,11.57,0.00,3.18,0.00,0.00,0.00,2,0.00,0.00,21.21,Loss
Match 11 - FIN District Mishawaka Event 2025,1555,3,2.34,0.00,0.00,0.00,18.52,0.00,5.09,0.00,0.00,0.00,2,0.00,0.00,30.95,Loss
Match 11 - FIN District Mishawaka Event 2025,461,3,3.10,0.00,0.00,0.00,24.51,0.00,6.73,0.00,0.00,0.00,2,0.00,0.00,39.34,Loss
Match 12 - FIN District Mishawaka Event 2025,5010,3,0.00,0.00,0.00,0.00,0.00,5.26,2.63,0.00,0.00,0.00,2,-3.55,0.00,9.34,Loss
Match 12 - FIN District Mishawaka Event 2025,1646,3,0.00,0.00,0.00,0.00,0.00,2.89,1.45,0.00,0.00,0.00,0,-1.95,0.00,5.39,Loss
Match 12 - FIN District Mishawaka Event 2025,5484,3,0.00,0.00,0.00,0.00,0.00,3.85,1.93,0.00,0.00,0.00,0,-2.60,0.00,6.18,Loss
Match 12 - FIN District Mishawaka Event 2025,9071,3,0.00,0.00,0.00,0.97,0.00,6.38,2.90,0.00,0.00,0.00,0,0.00,0.00,13.25,Win
Match 12 - FIN District Mishawaka Event 2025,45,3,0.00,0.00,0.00,1.13,0.00,7.44,3.38,0.00,0.00,0.00,2,0.00,0.00,16.95,Win
Match 12 - FIN District Mishawaka Event 2025,2197,3,0.00,0.00,0.00,0.91,0.00,5.98,2.72,0.00,0.00,0.00,0,0.00,0.00,12.61,Win
Match 13 - FIN District Mishawaka Event 2025,135,3,2.93,0.00,0.83,0.00,12.59,0.00,0.64,0.00,0.00,0.00,12,-1.72,0.00,30.27,Win
Match 13 - FIN District Mishawaka Event 2025,1555,3,4.68,0.00,1.32,0.00,20.15,0.00,1.02,0.00,0.00,0.00,2,-2.75,0.00,29.42,Win
Match 13 - FIN District Mishawaka Event 2025,461,3,6.19,0.00,1.75,0.00,26.66,0.00,1.35,0.00,0.00,0.00,2,-3.64,0.00,37.31,Win
Match 13 - FIN District Mishawaka Event 2025,9071,3,0.00,0.00,0.00,0.00,1.64,10.24,1.93,0.68,0.00,0.00,2,0.00,0.00,19.49,Loss
Match 13 - FIN District Mishawaka Event 2025,45,3,0.00,0.00,0.00,0.00,1.92,11.95,2.26,0.79,0.00,0.00,2,0.00,0.00,21.92,Loss
Match 13 - FIN District Mishawaka Event 2025,2197,3,0.00,0.00,0.00,0.00,1.54,9.60,1.81,0.63,0.00,0.00,2,0.00,0.00,18.58,Loss
Finals 1 - FIN District Mishawaka Event 2025,1501,3,2.47,2.15,0.00,0.00,21.29,11.40,1.08,0.75,0.00,0.00,12,0.00,0.00,54.14,Win
Finals 1 - FIN District Mishawaka Event 2025,10332,3,2.08,1.81,0.00,0.00,17.89,9.58,0.90,0.63,0.00,0.00,0,0.00,0.00,35.89,Win
Finals 1 - FIN District Mishawaka Event 2025,7457,3,2.35,2.04,0.00,0.00,20.23,10.83,1.02,0.72,0.00,0.00,12,0.00,0.00,52.19,Win
Finals 1 - FIN District Mishawaka Event 2025,135,3,1.46,0.00,0.00,0.00,1.08,0.00,0.00,0.00,0.00,0.00,2,-0.83,0.00,6.71,Loss
Finals 1 - FIN District Mishawaka Event 2025,1555,3,2.34,0.00,0.00,0.00,1.73,0.00,0.00,0.00,0.00,0.00,2,-1.32,0.00,7.75,Loss
Finals 1 - FIN District Mishawaka Event 2025,461,3,3.10,0.00,0.00,0.00,2.29,0.00,0.00,0.00,0.00,0.00,2,-1.75,0.00,8.64,Loss
Finals 2 - FIN District Mishawaka Event 2025,1501,3,7.42,2.15,1.40,1.08,21.29,8.49,1.08,0.00,0.00,0.00,12,-0.75,0.00,57.16,Win
Finals 2 - FIN District Mishawaka Event 2025,10332,3,6.23,1.81,1.17,0.90,17.89,7.14,0.90,0.00,0.00,0.00,0,-0.63,0.00,38.41,Win
Finals 2 - FIN District Mishawaka Event 2025,7457,3,7.05,2.04,1.33,1.02,20.23,8.07,1.02,0.00,0.00,0.00,12,-0.72,0.00,55.04,Win
Finals 2 - FIN District Mishawaka Event 2025,135,3,0.00,0.00,0.00,0.00,10.49,0.00,0.00,0.83,0.00,0.00,12,0.00,0.00,26.32,Loss
Finals 2 - FIN District Mishawaka Event 2025,1555,3,0.00,0.00,0.00,0.00,16.79,0.00,0.00,1.32,0.00,0.00,2,0.00,0.00,23.11,Loss
Finals 2 - FIN District Mishawaka Event 2025,461,3,0.00,0.00,0.00,0.00,22.22,0.00,0.00,1.75,0.00,0.00,0,0.00,0.00,26.97,Loss
Match 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,5402,3,4.14,0.00,0.00,0.00,9.90,4.74,1.20,0.00,0.00,0.00,12,0.00,0.00,34.98,Win
Match 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8742,3,8.28,0.00,0.00,0.00,19.80,9.48,2.40,0.00,0.00,0.00,12,0.00,0.00,54.96,Win
Match 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,9790,3,8.28,0.00,0.00,0.00,19.80,9.48,2.40,0.00,0.00,0.00,0,0.00,0.00,42.96,Win
Match 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3452,3,0.00,0.00,0.00,0.53,6.95,6.26,2.63,0.37,0.00,0.00,0,0.00,0.00,19.74,Loss
Match 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,2867,3,0.00,0.00,0.00,1.68,22.23,20.04,8.42,1.18,0.00,0.00,2,0.00,0.00,58.55,Loss
Match 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,2197,3,0.00,0.00,0.00,0.79,10.42,9.39,3.95,0.55,0.00,0.00,2,0.00,0.00,30.10,Loss
Match 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7617,3,7.20,0.00,0.00,1.04,20.66,13.77,4.17,1.36,0.00,1.36,12,-0.73,0.00,63.83,Win
Match 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3940,3,8.44,0.00,0.00,1.22,24.21,16.14,4.89,1.59,0.00,1.59,12,-0.86,0.00,72.22,Win
Match 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8430,3,5.06,0.00,0.00,0.73,14.53,9.68,2.93,0.95,0.00,0.95,0,-0.51,0.00,37.32,Win
Match 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,9554,3,0.00,0.00,0.00,0.00,34.80,23.70,12.00,3.90,6.00,3.90,0,0.00,0.00,87.30,Loss
Match 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,6498,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,5.00,Loss
Match 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,1018,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,5.00,Loss
Match 4 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,234,3,5.29,0.00,0.00,0.00,15.17,1.00,0.00,0.00,0.00,0.00,12,-3.06,0.00,33.40,Win
Match 4 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7454,3,6.17,0.00,0.00,0.00,17.69,1.16,0.00,0.00,0.00,0.00,2,-3.57,0.00,26.45,Win
Match 4 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8564,3,9.25,0.00,0.00,0.00,26.54,1.74,0.00,0.00,0.00,0.00,0,-5.36,0.00,35.17,Win
Match 4 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8116,3,5.17,0.00,0.00,0.00,9.22,4.50,1.12,0.00,0.00,0.00,12,-2.25,0.00,32.76,Loss
Match 4 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3559,3,5.17,0.00,0.00,0.00,9.22,4.50,1.12,0.00,0.00,0.00,12,-2.25,0.00,32.76,Loss
Match 4 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,5188,3,3.45,0.00,0.00,0.00,6.15,3.00,0.75,0.00,0.00,0.00,0,-1.50,0.00,14.85,Loss
Match 5 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7657,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,5.00,Loss
Match 5 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,9491,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,5.00,Loss
Match 5 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,1720,3,6.90,0.00,0.00,3.00,49.50,27.60,0.00,6.00,0.00,0.00,12,0.00,0.00,108.00,Loss
Match 5 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3452,3,0.00,0.00,0.68,0.00,7.84,7.63,2.11,0.00,0.00,0.00,2,0.00,0.00,23.26,Win
Match 5 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,2867,3,0.00,0.00,2.19,0.00,25.09,24.42,6.74,0.00,0.00,0.00,2,0.00,0.00,63.44,Win
Match 5 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,2197,3,0.00,0.00,1.03,0.00,11.76,11.45,3.16,0.00,0.00,0.00,2,0.00,0.00,32.40,Win
Match 6 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,9554,3,0.00,0.00,0.00,0.00,15.00,19.80,9.00,0.00,0.00,0.00,2,0.00,0.00,48.80,Loss
Match 6 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,6498,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,5.00,Loss
Match 6 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,1018,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,0.00,0.00,15.00,Loss
Match 6 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8116,3,5.17,0.00,0.00,0.00,7.42,8.89,1.12,0.00,0.00,0.00,12,0.00,0.00,37.60,Win
Match 6 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3559,3,5.17,0.00,0.00,0.00,7.42,8.89,1.12,0.00,0.00,0.00,2,0.00,0.00,27.60,Win
Match 6 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,5188,3,3.45,0.00,0.00,0.00,4.95,5.93,0.75,0.00,0.00,0.00,2,0.00,0.00,20.08,Win
Match 7 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,868,3,12.52,0.00,0.00,0.90,17.84,14.24,9.82,0.00,0.00,7.12,12,0.00,0.00,77.44,Win
Match 7 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,10492,3,14.15,0.00,0.00,1.02,20.15,16.08,11.09,0.00,0.00,8.04,0,0.00,0.00,73.53,Win
Match 7 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,1501,3,15.03,0.00,0.00,1.08,21.41,17.08,11.79,0.00,0.00,8.54,12,0.00,0.00,89.93,Win
Match 7 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,5402,3,4.14,0.00,0.00,0.00,10.92,5.52,1.80,0.42,0.00,0.00,12,0.00,0.00,37.80,Loss
Match 7 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8742,3,8.28,0.00,0.00,0.00,21.84,11.04,3.60,0.84,0.00,0.00,12,0.00,0.00,60.60,Loss
Match 7 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,9790,3,8.28,0.00,0.00,0.00,21.84,11.04,3.60,0.84,0.00,0.00,0,0.00,0.00,48.60,Loss
Match 9 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,5402,3,1.38,0.00,0.00,0.00,10.92,2.40,0.00,0.00,0.00,0.00,12,-1.62,0.00,28.08,Loss
Match 9 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8742,3,2.76,0.00,0.00,0.00,21.84,4.80,0.00,0.00,0.00,0.00,12,-3.24,0.00,41.16,Loss
Match 9 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,9790,3,2.76,0.00,0.00,0.00,21.84,4.80,0.00,0.00,0.00,0.00,0,-3.24,0.00,29.16,Loss
Match 9 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8116,3,5.17,0.00,0.00,0.00,20.47,5.96,2.25,0.79,0.00,0.00,12,0.00,0.00,49.64,Win
Match 9 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3559,3,5.17,0.00,0.00,0.00,20.47,5.96,2.25,0.79,0.00,0.00,12,0.00,0.00,49.64,Win
Match 9 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,5188,3,3.45,0.00,0.00,0.00,13.65,3.97,1.50,0.52,0.00,0.00,2,0.00,0.00,28.09,Win
Match 10 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,234,3,3.52,0.00,0.00,0.00,13.94,1.00,0.00,0.54,0.00,0.00,12,-1.53,0.00,32.47,Win
Match 10 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7454,3,4.11,0.00,0.00,0.00,16.26,1.16,0.00,0.63,0.00,0.00,0,-1.79,0.00,23.37,Win
Match 10 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8564,3,6.17,0.00,0.00,0.00,24.40,1.74,0.00,0.94,0.00,0.00,2,-2.68,0.00,35.57,Win
Match 10 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3452,3,0.00,0.00,0.00,0.00,6.11,4.16,0.53,0.00,0.00,0.00,0,0.00,0.00,13.80,Loss
Match 10 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,2867,3,0.00,0.00,0.00,0.00,19.54,13.31,1.68,0.00,0.00,0.00,2,0.00,0.00,39.53,Loss
Match 10 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,2197,3,0.00,0.00,0.00,0.00,9.16,6.24,0.79,0.00,0.00,0.00,0,0.00,0.00,19.19,Loss
Match 11 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,868,3,10.45,0.00,0.00,0.00,17.84,14.24,3.60,0.00,0.00,5.95,12,0.00,0.00,67.08,Win
Match 11 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,10492,3,11.80,0.00,0.00,0.00,20.15,16.08,4.07,0.00,0.00,6.72,0,0.00,0.00,61.82,Win
Match 11 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,1501,3,12.54,0.00,0.00,0.00,21.41,17.08,4.33,0.00,0.00,7.14,2,0.00,0.00,67.50,Win
Match 11 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7617,3,9.60,0.00,0.00,1.04,20.66,15.13,1.04,0.00,0.00,0.00,2,-0.73,0.00,51.74,Loss
Match 11 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3940,3,11.25,0.00,0.00,1.22,24.21,17.73,1.22,0.00,0.00,0.00,12,-0.86,0.00,69.77,Loss
Match 11 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8430,0,6.75,0.00,0.00,0.73,14.53,10.64,0.73,0.00,0.00,0.00,2,-0.51,0.00,34.87,Loss
Match 12 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,234,3,5.29,0.00,0.00,0.00,15.17,5.06,0.00,0.00,0.00,1.99,2,0.00,0.00,32.51,Win
Match 12 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7454,3,6.17,0.00,0.00,0.00,17.69,5.90,0.00,0.00,0.00,2.32,12,0.00,0.00,47.08,Win
Match 12 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8564,3,9.25,0.00,0.00,0.00,26.54,8.85,0.00,0.00,0.00,3.49,2,0.00,0.00,53.13,Win
Match 12 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8116,3,2.59,0.00,0.00,0.00,5.62,5.96,1.12,0.00,0.00,0.00,12,-2.25,0.00,28.04,Loss
Match 12 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3559,3,2.59,0.00,0.00,0.00,5.62,5.96,1.12,0.00,0.00,0.00,12,-2.25,0.00,28.04,Loss
Match 12 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,5188,3,1.72,0.00,0.00,0.00,3.75,3.97,0.75,0.00,0.00,0.00,2,-1.50,0.00,13.69,Loss
Match 13 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7617,3,12.10,0.00,0.00,1.04,20.66,11.06,1.04,0.73,0.00,0.00,12,-0.73,0.00,60.90,Win
Match 13 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3940,3,14.18,0.00,0.00,1.22,24.21,12.96,1.22,0.86,0.00,0.00,2,-0.86,0.00,58.79,Win
Match 13 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8430,3,8.51,0.00,0.00,0.73,14.53,7.78,0.73,0.51,0.00,0.00,0,-0.51,0.00,35.28,Win
Match 13 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,234,3,5.29,0.00,0.00,0.00,15.17,3.06,0.77,0.54,0.00,0.00,12,0.00,0.00,39.83,Loss
Match 13 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7454,3,6.17,0.00,0.00,0.00,17.69,3.57,0.89,0.63,0.00,0.00,12,0.00,0.00,43.95,Loss
Match 13 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8564,3,9.25,0.00,0.00,0.00,26.54,5.36,1.34,0.94,0.00,0.00,2,0.00,0.00,48.43,Loss
Finals 1 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,868,3,8.29,0.00,0.00,0.90,17.84,11.89,1.80,1.17,0.00,2.34,12,0.00,0.00,59.23,Loss
Finals 1 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,10492,3,9.36,0.00,0.00,1.02,20.15,13.43,2.04,1.32,0.00,2.65,0,0.00,0.00,52.97,Loss
Finals 1 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,1501,3,9.95,0.00,0.00,1.08,21.41,14.27,2.16,1.41,0.00,2.81,2,0.00,0.00,58.09,Loss
Finals 1 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7617,3,14.50,0.00,0.00,1.04,20.66,16.49,8.24,-0.73,0.00,0.00,12,0.00,0.00,75.20,Win
Finals 1 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3940,3,17.00,0.00,0.00,1.22,24.21,19.32,9.66,-0.86,0.00,0.00,12,0.00,0.00,85.55,Win
Finals 1 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8430,0,10.20,0.00,0.00,0.73,14.53,11.59,5.80,-0.51,0.00,0.00,2,0.00,0.00,44.34,Win
Finals 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,868,3,10.45,0.00,0.00,0.00,16.40,10.72,3.60,0.00,0.00,4.78,12,0.00,0.00,60.95,Win
Finals 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,10492,3,11.80,0.00,0.00,0.00,18.52,12.11,4.07,0.00,0.00,5.39,0,0.00,0.00,54.89,Win
Finals 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,1501,3,12.54,0.00,0.00,0.00,19.68,12.87,4.33,0.00,0.00,5.73,12,0.00,0.00,70.15,Win
Finals 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7617,3,14.50,0.00,0.00,1.04,20.66,16.49,1.04,0.73,0.00,0.00,12,0.00,0.00,69.46,Loss
Finals 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3940,3,17.00,0.00,0.00,1.22,24.21,19.32,1.22,0.86,0.00,0.00,2,0.00,0.00,68.83,Loss
Finals 2 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8430,0,10.20,0.00,0.00,0.73,14.53,11.59,0.73,0.51,0.00,0.00,2,0.00,0.00,40.29,Loss
Finals 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,868,3,10.45,0.00,0.00,0.90,17.84,14.24,3.60,0.00,0.00,8.29,12,0.00,0.00,70.32,Win
Finals 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,10492,3,11.80,0.00,0.00,1.02,20.15,16.08,4.07,0.00,0.00,9.36,0,0.00,0.00,65.48,Win
Finals 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,1501,3,12.54,0.00,0.00,1.08,21.41,17.08,4.33,0.00,0.00,9.95,12,0.00,0.00,81.39,Win
Finals 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,7617,3,14.50,0.00,0.00,1.04,20.66,16.49,3.13,0.00,0.00,0.00,2,0.00,0.00,60.82,Loss
Finals 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,3940,3,17.00,0.00,0.00,1.22,24.21,19.32,3.67,0.00,0.00,0.00,12,0.00,0.00,80.42,Loss
Finals 3 - FIN District Washington Event presented by Toyota Indiana and Vincennes University 2025,8430,0,10.20,0.00,0.00,0.73,14.53,11.59,2.20,0.00,0.00,0.00,0,0.00,0.00,39.25,Loss
Match 2 - Indiana Robotics Invitational  2025,118,3,21.09,0.00,0.00,0.00,22.57,18.01,13.57,15.05,0.00,16.53,12,-0.80,0.00,121.02,Win
Match 2 - Indiana Robotics Invitational  2025,694,3,20.15,0.00,0.00,0.00,21.56,17.21,12.96,14.38,0.00,15.79,12,-0.76,0.00,116.29,Win
Match 2 - Indiana Robotics Invitational  2025,3538,3,14.26,0.00,0.00,0.00,15.26,12.18,9.17,10.17,0.00,11.18,12,-0.54,0.00,86.68,Win
Match 2 - Indiana Robotics Invitational  2025,33,3,9.79,4.26,0.00,0.00,21.07,16.82,10.54,7.77,0.00,15.43,12,0.00,0.00,100.68,Loss
Match 2 - Indiana Robotics Invitational  2025,67,3,9.49,4.13,0.00,0.00,20.42,16.30,10.21,7.53,0.00,14.96,2,0.00,0.00,88.04,Loss
Match 2 - Indiana Robotics Invitational  2025,9245,3,8.32,3.62,0.00,0.00,17.90,14.29,8.95,6.60,0.00,13.11,12,0.00,0.00,87.79,Loss
Match 3 - Indiana Robotics Invitational  2025,4499,3,12.44,3.58,0.00,0.00,17.72,14.14,9.75,10.02,0.00,11.81,12,-0.63,0.00,93.83,Win
Match 3 - Indiana Robotics Invitational  2025,341,3,13.07,3.76,0.00,0.00,18.62,14.86,10.25,10.53,0.00,12.41,12,-0.66,0.00,97.84,Win
Match 3 - Indiana Robotics Invitational  2025,2481,3,16.19,4.66,0.00,0.00,23.06,18.40,12.69,13.04,0.00,15.37,12,-0.82,0.00,117.59,Win
Match 3 - Indiana Robotics Invitational  2025,8044,3,11.99,2.07,0.00,1.03,20.46,16.33,12.30,8.16,0.00,16.33,12,0.00,0.00,103.67,Loss
Match 3 - Indiana Robotics Invitational  2025,868,3,11.23,1.94,0.00,0.97,19.17,15.29,11.52,7.65,0.00,15.29,12,0.00,0.00,98.06,Loss
Match 3 - Indiana Robotics Invitational  2025,422,3,11.58,2.00,0.00,1.00,19.77,15.78,11.88,7.89,0.00,15.78,12,0.00,0.00,100.68,Loss
Match 4 - Indiana Robotics Invitational  2025,2767,3,21.75,0.00,1.36,0.00,20.70,16.52,11.40,4.18,2.09,16.52,12,-2.09,0.00,107.43,Win
Match 4 - Indiana Robotics Invitational  2025,7457,3,21.08,0.00,1.32,0.00,20.07,16.01,11.05,4.05,2.03,16.01,12,-2.03,0.00,104.59,Win
Match 4 - Indiana Robotics Invitational  2025,3767,3,19.57,0.00,1.22,0.00,18.63,14.87,10.26,3.76,1.88,14.87,12,-1.88,0.00,98.18,Win
Match 4 - Indiana Robotics Invitational  2025,1706,3,8.87,0.00,0.00,0.00,19.10,15.24,11.48,8.29,0.00,12.73,12,0.00,0.00,90.71,Loss
Match 4 - Indiana Robotics Invitational  2025,3276,3,9.08,0.00,0.00,0.00,19.54,15.60,11.75,8.49,0.00,13.03,2,0.00,0.00,82.49,Loss
Match 4 - Indiana Robotics Invitational  2025,180,3,9.65,0.00,0.00,0.00,20.76,16.56,12.48,9.02,0.00,13.84,12,0.00,0.00,97.31,Loss
Match 5 - Indiana Robotics Invitational  2025,3663,3,8.53,1.85,0.00,0.00,18.36,14.65,11.04,1.21,0.00,12.24,12,0.00,0.00,82.88,Loss
Match 5 - Indiana Robotics Invitational  2025,111,3,10.36,2.25,0.00,0.00,22.30,17.79,13.40,1.46,0.00,14.87,12,0.00,0.00,97.43,Loss
Match 5 - Indiana Robotics Invitational  2025,1732,3,8.71,1.89,0.00,0.00,18.74,14.95,11.26,1.23,0.00,12.49,2,0.00,0.00,74.27,Loss
Match 5 - Indiana Robotics Invitational  2025,33,3,4.90,4.26,2.77,2.13,21.07,16.82,11.60,6.28,0.00,16.82,12,0.00,0.00,101.65,Win
Match 5 - Indiana Robotics Invitational  2025,67,3,4.74,4.13,2.68,2.06,20.42,16.30,11.24,6.09,0.00,16.30,2,0.00,0.00,88.96,Win
Match 5 - Indiana Robotics Invitational  2025,9245,3,4.16,3.62,2.35,1.81,17.90,14.29,9.86,5.34,0.00,14.29,12,0.00,0.00,88.62,Win
Match 6 - Indiana Robotics Invitational  2025,4499,3,14.50,1.79,0.00,0.00,17.72,14.14,10.65,7.70,0.00,11.81,12,-3.58,0.00,89.73,Loss
Match 6 - Indiana Robotics Invitational  2025,341,3,15.24,1.88,0.00,0.00,18.62,14.86,11.19,8.09,0.00,12.41,12,-3.76,0.00,93.53,Loss
Match 6 - Indiana Robotics Invitational  2025,2481,3,18.87,2.33,0.00,0.00,23.06,18.40,13.86,10.02,0.00,15.37,12,-4.66,0.00,112.25,Loss
Match 6 - Indiana Robotics Invitational  2025,180,3,19.40,0.00,0.00,1.05,20.76,16.56,12.48,11.74,0.00,13.84,12,0.00,0.00,110.83,Win
Match 6 - Indiana Robotics Invitational  2025,3276,0,18.26,0.00,0.00,0.99,19.54,15.60,11.75,11.06,0.00,13.03,12,0.00,0.00,102.23,Win
Match 6 - Indiana Robotics Invitational  2025,1706,3,17.84,0.00,0.00,0.96,19.10,15.24,11.48,10.80,0.00,12.73,12,0.00,0.00,103.15,Win
Match 7 - Indiana Robotics Invitational  2025,4028,3,20.67,0.00,0.00,0.00,19.67,15.70,11.82,13.81,0.00,15.70,12,0.00,0.00,112.37,Win
