Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Quals 7 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9994,3,2.08,0.00,0.00,0.90,16.45,1.18,0.00,1.81,0.00,5.97,2,0.00,0.00,33.39,Win
Quals 7 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,10479,3,7.73,0.00,0.00,0.00,22.18,8.90,1.68,1.18,3.36,0.00,2,-1.18,0.00,48.85,Loss
Quals 7 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6766,3,4.86,0.00,0.00,0.00,13.94,5.60,1.06,0.74,2.11,0.00,0,-0.74,0.00,30.57,Loss
Quals 7 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,7002,3,1.21,0.00,0.00,0.00,3.48,1.40,0.26,0.18,0.53,0.00,2,-0.18,0.00,11.88,Loss
Quals 8 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,5516,3,6.90,0.00,0.00,0.00,19.80,7.95,0.00,1.05,0.00,9.90,0,-3.00,0.00,45.60,Loss
Quals 8 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6433,0,3.45,0.00,0.00,0.00,9.90,3.97,0.00,0.52,0.00,4.95,0,-1.50,0.00,21.29,Loss
Quals 8 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,8810,3,3.45,0.00,0.00,0.00,9.90,3.97,0.00,0.52,0.00,4.95,2,-1.50,0.00,26.29,Loss
Quals 8 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,7047,3,5.91,0.00,0.00,0.00,15.60,0.00,2.57,1.71,0.00,0.00,0,-1.71,0.00,27.08,Win
Quals 8 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9992,3,7.39,0.00,0.00,0.00,19.50,0.00,3.21,2.14,0.00,0.00,0,-2.14,0.00,33.10,Win
Quals 8 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6940,3,7.39,0.00,0.00,0.00,19.50,0.00,3.21,2.14,0.00,0.00,0,-2.14,0.00,33.10,Win
Quals 9 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9635,3,6.09,0.00,0.00,0.00,16.06,2.29,2.65,0.62,0.00,5.82,2,-1.76,0.00,36.77,Win
Quals 9 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,8214,3,9.74,0.00,0.00,0.00,25.69,3.67,4.24,0.99,0.00,9.32,2,-2.82,0.00,55.83,Win
Quals 9 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,5849,0,4.87,0.00,0.00,0.00,12.85,1.84,2.12,0.49,0.00,4.66,0,-1.41,0.00,25.42,Win
Quals 9 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,8011,3,3.68,0.00,1.04,0.00,2.64,5.28,5.52,2.64,1.60,0.00,0,0.00,0.00,25.40,Loss
Quals 9 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6907,3,4.60,0.00,1.30,0.00,3.30,6.60,6.90,3.30,2.00,0.00,2,0.00,0.00,33.00,Loss
Quals 9 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9991,3,5.52,0.00,1.56,0.00,3.96,7.92,8.28,3.96,2.40,0.00,2,0.00,0.00,38.60,Loss
Quals 10 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,10479,3,4.78,0.00,0.00,0.00,10.29,6.86,6.13,4.16,4.16,1.35,12,-0.73,0.00,52.00,Win
Quals 10 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9994,3,3.01,0.00,0.00,0.00,6.47,4.31,3.86,2.61,2.61,0.85,2,-0.46,0.00,28.26,Win
Quals 10 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,10541,3,6.01,0.00,0.00,0.00,12.94,8.63,7.71,5.23,5.23,1.70,2,-0.91,0.00,51.54,Win
Quals 10 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6941,3,6.17,0.00,0.00,0.00,8.85,1.74,2.68,0.00,5.36,3.49,0,-3.62,0.00,27.67,Loss
Quals 10 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6487,0,5.09,0.00,0.00,0.00,7.30,1.44,2.21,0.00,4.42,2.88,0,-2.99,0.00,20.35,Loss
Quals 10 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,8015,3,2.54,0.00,0.00,0.00,3.65,0.72,1.11,0.00,2.21,1.44,2,-1.49,0.00,15.18,Loss
Quals 11 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6706,3,12.47,0.00,0.00,1.81,32.89,11.93,0.00,0.00,7.23,4.70,0,-1.27,0.00,72.76,Loss
Quals 11 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,10486,3,2.74,0.00,0.00,0.40,7.24,2.62,0.00,0.00,1.59,1.03,0,-0.28,0.00,18.34,Loss
Quals 11 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,7047,3,5.49,0.00,0.00,0.80,14.47,5.25,0.00,0.00,3.18,2.07,2,-0.56,0.00,35.70,Loss
Quals 11 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,10523,3,7.74,0.00,1.09,0.00,8.33,6.64,4.21,2.78,3.36,2.19,2,-0.59,0.00,40.75,Win
Quals 11 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9993,3,11.35,0.00,1.60,0.00,12.21,9.75,6.17,4.07,4.93,3.21,12,-0.86,0.00,67.43,Win
Quals 11 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,5516,3,8.51,0.00,1.20,0.00,9.16,7.31,4.63,3.05,3.70,2.41,0,-0.65,0.00,42.32,Win
Quals 12 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6940,3,2.46,0.00,0.00,0.00,12.43,2.79,0.00,0.00,0.00,0.00,12,0.00,0.00,32.68,Win
Quals 12 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9991,3,2.96,0.00,0.00,0.00,14.91,3.34,0.00,0.00,0.00,0.00,0,0.00,0.00,24.21,Win
Quals 12 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,8810,3,1.48,0.00,0.00,0.00,7.46,1.67,0.00,0.00,0.00,0.00,12,0.00,0.00,25.61,Win
Quals 12 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6766,3,2.30,0.00,0.00,0.00,16.50,0.00,2.00,1.30,0.00,0.00,0,-4.70,0.00,20.40,Loss
Quals 12 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9635,3,2.88,0.00,0.00,0.00,20.62,0.00,2.50,1.63,0.00,0.00,0,-5.88,0.00,24.75,Loss
Quals 12 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6494,0,1.72,0.00,0.00,0.00,12.38,0.00,1.50,0.98,0.00,0.00,2,-3.53,0.00,15.05,Loss
Quals 13 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6907,3,0.00,0.00,2.29,0.00,7.24,9.35,6.09,3.53,3.53,2.29,12,-0.62,0.00,48.70,Win
Quals 13 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,8214,3,0.00,0.00,3.67,0.00,11.58,14.96,9.74,5.65,5.65,3.67,12,-0.99,0.00,68.93,Win
Quals 13 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,5515,3,0.00,0.00,1.84,0.00,5.79,7.48,4.87,2.82,2.82,1.84,2,-0.49,0.00,31.97,Win
Quals 13 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9992,0,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,4.33,0,0.00,0.00,17.67,Loss
Quals 13 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,7002,3,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,1.33,0.87,2,0.00,0.00,8.53,Loss
Quals 13 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6433,0,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,2.60,2,0.00,0.00,12.60,Loss
Quals 14 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6487,3,5.84,0.00,0.00,0.00,11.17,8.97,7.53,1.69,1.69,3.38,12,-1.69,0.00,53.58,Win
Quals 14 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6941,3,7.08,0.00,0.00,0.00,13.54,10.87,9.13,2.05,2.05,4.10,12,-2.05,0.00,61.77,Win
Quals 14 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,10541,3,7.78,0.00,0.00,0.00,14.89,11.96,10.04,2.26,2.26,4.51,0,-2.26,0.00,54.44,Win
Quals 14 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,5849,3,4.46,0.00,0.00,0.00,9.61,5.14,4.85,1.26,1.94,1.26,2,0.00,0.00,33.52,Loss
Quals 14 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,10479,3,7.10,0.00,0.00,0.00,15.29,8.18,7.72,2.01,3.09,2.01,2,0.00,0.00,50.40,Loss
Quals 14 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,10486,3,2.23,0.00,0.00,0.00,4.80,2.57,2.43,0.63,0.97,0.63,0,0.00,0.00,17.26,Loss
Quals 15 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6706,3,3.12,0.00,0.00,0.00,24.71,1.76,1.36,0.00,0.00,0.00,0,-0.95,0.00,33.00,Win
Quals 15 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9991,3,2.06,0.00,0.00,0.00,16.31,1.16,0.90,0.00,0.00,0.00,0,-0.63,0.00,22.80,Win
Quals 15 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9635,3,1.72,0.00,0.00,0.00,13.59,0.97,0.75,0.00,0.00,0.00,2,-0.52,0.00,21.51,Win
Quals 15 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,7047,3,0.00,0.00,0.00,0.00,2.83,2.23,0.00,1.71,0.00,0.00,2,-5.14,0.00,6.63,Loss
Quals 15 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,5516,3,0.00,0.00,0.00,0.00,4.24,3.34,0.00,2.57,0.00,0.00,12,-7.71,0.00,17.44,Loss
Quals 15 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9994,3,0.00,0.00,0.00,0.00,2.83,2.23,0.00,1.71,0.00,0.00,0,-5.14,0.00,4.63,Loss
Quals 16 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,6940,3,0.00,0.00,1.15,0.00,0.00,9.35,6.97,10.50,1.76,0.00,12,0.00,0.00,44.73,Win
Quals 16 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,8011,3,0.00,0.00,0.92,0.00,0.00,7.48,5.58,8.40,1.41,0.00,0,0.00,0.00,26.79,Win
Quals 16 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9993,3,0.00,0.00,1.84,0.00,0.00,14.96,11.15,16.80,2.82,0.00,12,0.00,0.00,62.57,Win
Quals 16 - World Robot Contest Championships 2025 - Sanya FRC Program & China Off-Season Event Presented by TIMKEN 2025,9992,3,2.88,0.00,0.00,0.00,10.25,1.63,2.50,5.00,0.00,0.00,0,0.00,0.00,25.26,Loss
